"token_id","market_id","event_id","event_slug","category","question","end_date","price_30d","days_30d","price_7d","days_7d","price_1d","days_1d","delta_30_to_7","delta_7_to_1","delta_30_to_1","lambda_30d","lambda_7d","lambda_1d"
"72005059225695180901133691077003851982303395525844090879054988268086406919673","255234","903696","trump-all-time-high-by-friday","","TRUMP all time high by Friday?","2024-03-08T00:00:00Z","0.5","4","0.5","4","0.02","1","0","-0.48","-0.48","0.0752574989159953","0.0752574989159953","0.00877392430750515"
"72028792416627671345129252310974822236862047019710887361972506474063487612181","915038","102611","ukraine-strikes-another-tanker-in-black-sea-by","","Ukraine strikes another tanker in Black Sea by December 19?","2025-12-31T00:00:00Z","0.205","20","0.0005","10","0.0005","10","-0.2045","0","-0.2045","0.004981643567176485","0.000021720154586423186","0.000021720154586423186"
"72040178763615793126302106577109373965192725132571034438548344405015322685434","253166","902895","openai-board-out-by-end-of-week","","OpenAI board out by end of week?","2023-11-26T00:00:00Z","0.155","6","0.155","6","0.003","1","0","-0.152","-0.152","0.012190548508384613","0.012190548508384613","0.0013048416883442813"
"72055281357338748938676017102330083509984175122080980938953947653841257300394","254428","903436","will-kanye-release-vultures-vol-2-by-march-8","","Will Kanye release 'Vultures' Vol. 2 by March 8?","2024-03-08T00:00:00Z","0.335","25","0.285","7","0.245","1","-0.050000000000000044","-0.03999999999999998","-0.09000000000000002","0.007087134187875816","0.02081342259984562","0.12205304837081175"
"72069476268338386756490127349801976363542828824521280836665547071650151460321","700395","86832","which-companies-will-be-acquired-before-2027","","Will Lovable be acquired before 2027?","2026-12-31T00:00:00Z","0.33","289","0.33","289","0.33","289","0","0","0","0.0006018172916926422","0.0006018172916926422","0.0006018172916926422"
"72081248575177333939264761827345924166469661277863205231650029117315945156670","1402541","219293","1-free-app-in-the-us-apple-app-store-on-february-27","","Will Claude by Anthropic be #1 Free App in the US Apple App Store on February 27?","2026-02-27T00:00:00Z","0.011","7","0.011","7","0.0045","1","0","-0.0065","-0.0065","0.0006862440575457999","0.0006862440575457999","0.001958735636571622"
"72119458624511154403929234289107079695153275519203794996124822762674358593555","628927","43931","will-russia-capture-novopavlivka-by-october-31-454","","Will Russia capture Novopavlivka by December 31?","2025-10-31T00:00:00Z","0.27","22","0.41","7","0.475","1","0.13999999999999996","0.065","0.20499999999999996","0.006212597267252005","0.03273542690826511","0.2798406965940431"
"72132377896312396144334957791713668960248949199032918509083786837117142510109","253336","903006","will-george-santos-announce-hes-running-for-congress-before-may","","Will George Santos announce he's running for congress before May?","2024-04-30T00:00:00Z","0.875","47","0.875","47","0.875","47","0","0","0","0.01921468057429667","0.01921468057429667","0.01921468057429667"
"72144402347451306051693436691110365980225658168969149961170714828731122513229","674771","77914","ufc-eri15-bai1-2025-11-15","","Will the fight be won by submission?","2025-11-16T04:59:59.999Z","0.525","6.208333321847022","0.525","6.208333321847022","0.0005","1.2083333218470216","0","-0.5245000000000001","-0.5245000000000001","0.05207619720375251","0.05207619720375251","0.00017975300518256352"
"72148341688478869551662758618708225955174765038183089851247227977814666926544","531370","21689","will-conservatives-flip-liberals-in-the-polls-before-the-election","","Will Conservatives flip Liberals in the polls before the election?","2025-04-27T12:00:00Z","0.29","29.5","0.038","6.5","0.0005","0.5","-0.252","-0.0375","-0.2895","0.005042089873929652","0.0025884504557210854","0.00043440309172846373"
"72169238921197925373760655508554204363420378094004568451083033336165979963995","1367195","114242","us-strikes-iran-by","","US strikes Iran by March 15, 2026?","2026-06-30T00:00:00Z","0.9995","122","0.9995","122","0.9995","122","0","0","0","0.02705762291527893","0.02705762291527893","0.02705762291527893"
"72188521528281725530941480263471548998870917094570869557644274272141820605818","528977","21257","israel-x-hamas-ceasefire-before-july-2025","","Israel x Hamas ceasefire before July?","2025-06-30T12:00:00Z","0.45","29.5","0.101","6.5","0.0005","0.5","-0.349","-0.1005","-0.4495","0.008801264762906987","0.007113893579503265","0.00043440309172846373"
"72202245385352935033431255316266927744051622523565391612012456845369238789752","1170917","160550","billboard-200-1-album-week-of-january-24","","Will DINASTIA by Peso Pluma & Tito Double P be the Billboard 200 #1 album for the week of January 24?","2026-01-20T00:00:00Z","0.215","7","0.215","7","0.0025","1","0","-0.2125","-0.2125","0.015018620464963921","0.015018620464963921","0.0010870956412141377"
"7221823864880106074769197208689171372636451776219726825483435263212299643012","546807","25037","jill-biden-charged-before-september","","Jill Biden charged before September?","2025-08-31T12:00:00Z","0.0065","29.5","0.0055","6.5","0.0005","0.5","-0.001","-0.004999999999999999","-0.006","0.00009600435776833976","0.0003684942368531694","0.00043440309172846373"
"72239046742616654625207527061733610018787172276136988245879498413654257455102","551019","26472","will-courts-block-trumps-national-guard-deployment-by-friday","","Will courts block Trump's National Guard deployment by Friday?","2025-06-13T00:00:00Z","0.155","4","0.155","4","0.9995","1","0","0.8445","0.8445","0.01828582276257692","0.01828582276257692","3.301029995664029"
"72250375110333390891910542699319865388852473489603035613657307604214176736477","1369483","206371","greta-thunberg-arrested-by-june-30","","Greta Thunberg arrested by June 30?","2026-06-30T00:00:00Z","0.51","105","0.51","105","0.51","105","0","0","0","0.002950513523537965","0.002950513523537965","0.002950513523537965"
"72255427443920489384280628260934443322445379738459896586177529396874366202938","693778","86397","which-dcms-self-certify-sports-event-contracts-by-march-31-2026","","Will ForecastEx self-certify sports event contracts by March 31, 2026?","2026-03-31T00:00:00Z","0.185","30","0.225","14","0.225","14","0.04000000000000001","0","0.04000000000000001","0.0029614130420007804","0.007907021249549265","0.007907021249549265"
"72263631462094305614302210719712323175846608557126338546855716037970846167166","558618","22919","reconciliation-bill-passed-by","","Will reconciliation bill be passed by July 2?","2025-07-04T00:00:00Z","0.105","3","0.105","3","0.0005","1","0","-0.1045","-0.1045","0.016058988228029338","0.016058988228029338","0.00021720154586423186"
"72266164944365561459156335531597605780347709889429918583750691067790016589962","954185","106821","brown-university-shooter-arrested-by-december-19","","Brown University shooter arrested by December 31?","2025-12-31T00:00:00Z","0.375","14","0.0075","7","0.003","1","-0.3675","-0.0045","-0.372","0.014579998761137485","0.0004670692235496147","0.0013048416883442813"
"72297231115640418783213429953736062116470784441383653190580475856263335710623","612701","49839","james-comey-arrested-by-september-30","","James Comey arrested by September 30?","2025-09-30T00:00:00Z","0.066","5","0.066","5","0.0065","1","0","-0.059500000000000004","-0.059500000000000004","0.005930624753981334","0.005930624753981334","0.0028321285541660227"
"72318012119787170628551590224141832889855496557010823217891417039740502973802","501719","10722","will-sam-altman-apologize-to-scarlett-johansson-by-friday","","OpenAI apologizes to Scarlett Johansson by Friday?","2024-05-24T12:00:00Z","0.585","4.5","0.585","4.5","0.997","0.5","0","0.41200000000000003","0.41200000000000003","0.08487820073064606","0.08487820073064606","5.045757490560675"
"72335506206111935704364026906302345859082999450153751218881420191655018737310","555424","28628","israel-x-iran-ceasefire-broken-by","","Israel x Iran ceasefire broken by June 27? ","2025-07-16T00:00:00Z","0.215","22","0.0005","18","0.0005","18","-0.2145","0","-0.2145","0.004778651966124884","0.000012066752548012881","0.000012066752548012881"
"7233956615985758994704218592688025235205518864690983225838041466815296090257","526330","19965","trump-ends-all-military-aid-to-ukraine-before-april","","Trump ends all military aid to Ukraine before April?","2025-03-31T12:00:00Z","0.09","29.5","0.9995","28.5","0.9995","28.5","0.9095000000000001","0","0.9095000000000001","0.001388427378945979","0.11582561388294839","0.11582561388294839"
"72341120613283373034230577389237549036000853671781670136036656421334154320430","995417","117732","how-many-6pt5-or-above-earthquakes-by-december-28","","Will there be exactly 3 earthquakes of magnitude 6.5 or higher worldwide by December 28?","2025-12-29T00:00:00Z","0.285","7","0.285","7","0.004","1","0","-0.28099999999999997","-0.28099999999999997","0.02081342259984562","0.02081342259984562","0.00174066157630127"
"72373922484601612837855188905332325479292726362975414708210444785555968287015","504491","11827","fed-interest-rates-november-2024","","Fed decreases interest rates by 50 bps after November 2024 meeting?","2024-11-07T12:00:00Z","0.075","29.5","0.044","6.5","0.0005","0.5","-0.031","-0.0435","-0.0745","0.0011477378732531313","0.003006478111369222","0.00043440309172846373"
"72420838111118866281228174477212443476995387544427037635342137771471458598310","519372","17026","solana-all-time-high-by-march-31","","Solana all time high by March 31?","2025-03-31T12:00:00Z","0.066","29.5","0.0015","6.5","0.001","0.5","-0.0645","-0.0005","-0.065","0.0010051906362680226","0.00010029704511978491","0.0008690235480353834"
"72426067061364902611586181020556533693702233149891441066177851465670623657286","555777","28826","will-obama-congratulate-mamdani-by-friday","","Will Obama congratulate Mamdani by Friday?","2025-06-28T00:00:00Z","0.11","3","0.11","3","0.0005","1","0","-0.1095","-0.1095","0.01686999778502907","0.01686999778502907","0.00021720154586423186"
"72426153320162702137096759812808766750896510245014539442906139922953084573694","1340857","199553","clear-street-group-ipo-closing-market-cap","","Will Clear Street Group Inc. not IPO before April 2026?","2026-02-13T00:00:00Z","0.405","8","0.415","7","0.1605","1","0.009999999999999953","-0.25449999999999995","-0.24450000000000002","0.028185379283931306","0.033263447702545655","0.07597929952593241"
"72446928297063048995985121058368478645804888337490619378984019894534463968128","590984","42626","houthi-strike-on-israel-by-334","","Houthi strike on Israel by September 30?","2025-09-30T00:00:00Z","0.41","22","0.9995","12","0.9995","12","0.5895000000000001","0","0.5895000000000001","0.010415817652629807","0.27508583297200245","0.27508583297200245"
"72458525119108210179841170267525414270186496838019970198206850900384026496886","665246","73073","yoon-out-of-custody-before-2027","","Yoon out of custody before 2027?","2026-12-31T00:00:00Z","0.056","289","0.056","289","0.056","289","0","0","0","0.0000866020958544327","0.0000866020958544327","0.0000866020958544327"
"72485145301220391163705844619372778330670729826903549365050488846431697604856","1029783","125484","who-will-be-named-in-newly-released-epstein-files-by-march-31","","Will Oprah Winfrey be named in newly released Epstein files by March 31?","2026-03-31T00:00:00Z","0.9995","59","0.9995","59","0.9995","59","0","0","0","0.05594966094345812","0.05594966094345812","0.05594966094345812"
"72499353485570079878110487629028373103292938669811089325917426573108864307028","687669","83803","next-leader-out-of-power-before-2027","","Will Pedro Sánchez be the next leader out before 2027?","2026-12-31T00:00:00Z","0.0005","362","0.0005","362","0.0005","362","0","0","0","6.00004270343182e-7","6.00004270343182e-7","6.00004270343182e-7"
"72505399270261061783881406813032433606997311564001681105412028571050975577482","524604","19280","what-chain-will-kanye-launch-his-token-on","","Will Kanye not launch a token before April?","2025-03-31T12:00:00Z","0.705","29.5","0.954","6.5","0.9995","0.5","0.249","0.045500000000000096","0.2945000000000001","0.017972135051587693","0.20572956435668083","6.602059991328058"
"72507563201486653264783925023112173966354675320906530963530107399940366247060","997089","117671","how-long-will-it-take-alex-honnold-to-free-solo-taipei-101","","Will Alex Honnold not complete a free solo of Taipei 101 by January 31?","2026-01-23T00:00:00Z","0.2","30","0.08","7","0.0485","1","-0.12000000000000001","-0.0315","-0.15150000000000002","0.003230333766935213","0.005173167522063531","0.021591207376960735"
"72512911577138130255741701901363667069498986669392686520005871204039405073297","529669","21375","what-will-trump-say-this-week","","Will Trump say ""tariff"" by March 28?","2025-03-28T12:00:00Z","0.9","7.5","0.915","6.5","0.9995","4.5","0.015000000000000013","0.08450000000000002","0.09950000000000003","0.13333333333333333","0.1647047806593396","0.7335622212586732"
"72577189798757808341691483024900537990353641141828560263852753547420768239664","1197802","167846","russia-strike-on-kyiv-municipality-by-579","","Russia strike on Kyiv municipality by January 24, 2026?","2026-01-31T00:00:00Z","0.9995","12","0.9995","12","0.9995","12","0","0","0","0.27508583297200245","0.27508583297200245","0.27508583297200245"
"72590024726245493077522454398168089576836207607927418208000602748203871211427","521835","17792","fed-decision-in-june","","Fed decreases interest rates by 25 bps after June 2025 meeting?","2025-06-18T12:00:00Z","0.085","29.5","0.0255","6.5","0.0005","0.5","-0.05950000000000001","-0.024999999999999998","-0.0845","0.0013077595231712443","0.0017258702379014993","0.00043440309172846373"
